text|chunk_id
"Species: Eurasian Kestrel
Info: Small falcon with distinctive male plumage: gray head, rusty back, gray tail with broad black tip. Female is brownish above, with barring on the back, wings, and tail. Note rather pointed wingtips (unlike rounded wings of Accipiter hawks), and distinct dark spotting on the breast. Inhabits open and lightly wooded country, farmlands, grasslands, and heathlands; often seen over grassy areas beside roads and at airports. Perches on wires and posts, and typically hunts by hovering, at times fairly high overhead. Very similar to Lesser Kestrel."|c29e775fad7f48a5a455df8723b92544
"Species: Ashy Prinia
Info: A common prinia that is likely to occur in all habitats except for woodlands with a thick canopy. All birds have a black bill, pale cinnamon underparts, a gray head, and a grayish-brown back. Nonbreeding birds acquire a short eyebrow and a longer tail. There is a marked variation in plumage tones in various parts of its range. It usually sticks to the undergrowth and shrubbery, though individuals often sing from a higher perch such as wires. Usually occurring in ones and twos, and it can be quite bold and fearless. It has a loud ringing song that is given year-round and a plain nasal call."|5e6805b121204e03be824136d0d8fac8
"Species: Indian Silverbill
Info: Small, long-tailed finch with a chunky body and short, stout bill. Gray-brown above and pale below with a whitish rump and black-pointed tail. Highly sociable throughout the year. Found in semidesert, scrub, and dry woodland but also proliferates in urban areas. Distribution is centered on the Indian subcontinent, but it is a popular cage bird and feral populations are widespread. Gives sharp “tsik” and “tseet” calls."|5b44c6d2b20c45e4b45a24f5dc4659b8
"Species: Western Yellow Wagtail
Info: Widespread wagtail, favoring wet meadows, marshland, grassy and muddy lakeshores. Occurs in fields and often near livestock during migration. Like other wagtails, walks on ground and pumps its long, white-sided tail up and down. Plumage highly variable, but breeding male wholly bright yellow below, with greenish back. Male head pattern varies regionally: in U.K. has greenish head with yellow eyebrow; in northern Europe head slaty gray overall; in central and southwest Europe head blue-gray with white eyebrow; striking white-headed birds in Mongolia and northwestern China. Individuals of several subspecies may winter together. Female and nonbreeding plumages drabber and paler, with ghosting of male patterns. Songs and calls vary between subspecies, but most give some form of buzzy “dzeerdzeer” or downslurrd “tzree.”"|939b37e8bc864b2dbabe0934a7fe90b1
"Species: White Wagtail
Info: Distinctive but variable: all plumages are some bold combination of black, white, and gray. Shows considerable variation in plumage across the world, but never has a clear, thin and contrasting eye-brow like White-browed or Japanese Wagtail. Occurs in varied open habitats, from wild grassy areas and wetlands to paved car parks and grassy lawns. Usually seen as singles, pairs, or small groups walking and running around, pumping the long, white-sided tail up and down. Identified easily in flight by its loud, thick and distinctive “tsee-tsee’ call."|a29878258f0e4f609f8304aa2136762a
"Species: Indian Roller
Info: A brightly colored bird with various shades of blue on the wings, tails, and belly that are often more prominent in flight. Note the longitudinal white streaks on the throat and breast. Indochinese Roller has a purple-blue breast, a darker olive back, and is generally darker blue. Generally silent, but more vocal in breeding season with harsh calls. Prefers open areas, including agricultural landscapes, sitting on exposed perches including electric wires, occasionally pumping its tail slowly. Practically a resident roller with some movements in the western parts of its range."|ba7c23b50cc8460b82f1790248abff60
"Species: White-throated Fantail
Info: A distinctive fantail, all dark except for a white throat and a short white eyebrow. The tail, often fanned, is a shade darker with white tips to all tail feathers except the central pair. Juvenile is like adult, but with reduced white on face and brownish edges to the dark body feathers. Gives very harsh contact calls. Song is a musical phrase of 6-7 notes that ascends first and then descends. Found in a wide range of wooded habitats, from dense forest to forest edge and gardens, from lowlands up into the mountains."|af2d3da187ac4698a33862f1291e3c44
"Species: Cinereous Tit
Info: An uncrested gray, black, and off-white tit of light woodlands. Males and females have a white cheek patch, a gray back, and a white wingbar. A broad black central line, that is widest on throat, runs from the throat to the lower belly. The female has a narrower central line on its underparts and is slightly duller overall. Sings variations of a three noted “swee-che-ti” or a “sewe-pewe” repeated 4-5 times at length. Calls include small chatters. Very active; feeds at the middle and upper-strata of forests and woodlands and in gardens and cultivated areas, but avoids dense forests."|31364a6563a740cf9b7c9a31885108a4
"Species: Red-breasted Flycatcher
Info: Distinctive, small flycatcher. Males have a rusty-orange throat that continues onto the breast. All plumages have a distinctive tail pattern with black terminal bar and white sides. Wings relatively plain and white eyering noticeable. When perched, tail is often held cocked with wingtips drooping. Compare with the very similar Taiga Flycatcher; note the more extensive orange throat in breeding male, warmer overall coloration, and more extensive pale pinkish on the bill base. Breeds in mature deciduous mixed forest, winters in forest, woodland and parks. Song is a series of bland and repetitive but sweet whistles, often with a few fuzzy notes as an intro. Often detected by a rattling ""zrrrt"" call, slower than that of Taiga Flycatcher."|c08ccc7e7fa745ddb50d52958ee1ceb4
"Species: Black Redstart
Info: Distinctive orange tail, best seen when flashed open or in flight. Varies considerably within range. Western birds are darker overall; male is slaty blackish, female smoky grayish overall. Eastern males have extensive orange on the underparts, and females are warm brown. Song also varies: western birds give a short trill preceded by a few buzzy intro notes, while eastern birds incorporate buzzy and trilled elements. Calls include high-pitched “tseet” and dry clicks. Occupies varied open habitats, often but not always with a rocky component. Feeds mainly on or near the ground, perching rather upright; sings from prominent perches."|dfbf1312e1134629ac4d830dca56d2c9
"Species: Pied Avocet
Info: Striking and essentially unmistakable, with elegant shape, boldly pied plumage, long bluish-gray legs, and long, slender, upcurved bill. Curve is stronger on female. Usually breeds in small colonies; nesting birds call noisily. Nonbreeding flocks locally number in hundreds. Feeds while wading or swimming, sweeping its bill side to side. Most common in coastal wetlands and brackish lagoons and estuaries, but will also appear inland, particularly on or near large lakes."|e5ccc6c65c214a1897072731323c5598
"Species: Ruddy Shelduck
Info: Striking and distinctive gooselike duck. Plumage bright ruddy overall with contrasting pale creamy head and neck; male has narrow black neck ring. Big white forewing patches striking in flight. Breeds in southeastern Europe and Central Asia, winters in South Asia. Often found around saline lakes; also reservoirs and agricultural fields. Escapees from waterfowl collections occasionally seen free-flying outside of native range."|062c9724c430488983e00f231efd10e1
"Species: Little Ringed Plover
Info: Delicately built small plover with bright yellow eyerings. Note dull pinkish legs and large white forehead patch (in adults). Plumage much like bulkier Ringed Plover, but white eyebrow continues unbroken across forehead. In flight shows narrow, indistinct whitish wing stripe. Breeds on stony substrates around lakes, gravel pits, and along rivers; migrants occur in wide variety of fresh and brackish wetland habitats, but rarely out on open tidal areas. Clipped “peu” call quite distinct from call of similar Common Ringed Plover."|ef9d993e8fe14e0481628b822243c208
"Species: Large-billed Crow
Info: A large crow that varies in size across its range; note its relatively long, daggerlike bill with curved top. Entirely black with a variable amount of glossiness. Primarily a scavenger that feeds on carrion, leftover food from humans, and also food stolen from other birds. Often gangs up to attack and chase other birds, especially raptors. Occurs in a wide range of habitats including woodlands, urban landscapes, agricultural fields, and open scrub forests. Call varies, generally a harsh or croaking crow."|3bc579f605734f728f1b9fceeda2f9d2
"Species: Long-tailed Shrike
Info: A large, noisy shrike typical of open habitats across Asia. Adults have a dark mask and a light gray upper back with a variable amount of orange on lower back and flanks. Eastern subspecies has complete black cap; melanistic form has more extensive dark mask and is darker overall. Smaller Bay-backed Shrike has thicker black mask; Gray-backed Shrike has darker gray back and lacks orange coloration and white in wings. Juveniles difficult to separate from other juvenile shrikes. Gives loud, screeching calls; also mimics other birds."|a64b1423423940659455aa3ae52e41f1
"Species: European Starling
Info: Stocky and dark overall with short tail and triangular wings. A close look reveals beautiful plumage: in breeding season, look for purple and green iridescence and a yellow bill. In winter, shows extensive white and buffy spots over the entire body. Juveniles are plain grayish-brown; note bill shape. Native to Eurasia; introduced extensively across the globe. Often abundant, gathering in large flocks in open agricultural areas and towns and cities. Makes a variety of squeaky vocalizations, and often mimics other species. Visits feeders, where it is often aggressive towards other birds."|fd4c4f125b9e4b4bb8abfd92b62c77ec
"Species: Citrine Wagtail
Info: Widespread and fairly common over much of Asia; rare to western Europe. Breeding males spectacular and unmistakable: bright yellow head and body contrasts with black collar and gray (most of range) or black (central and southern Asia) back. Females and non breeding males less conspicuous, dull yellow with dark cheek patch isolated in yellow face and a gray crown and back. Juveniles have same cheek pattern but are dingy grayish overall without yellow tones (or just faint yellow face). White wingbars conspicuous in all plumages; also note pale lores. More tied to water than Eastern Yellow, Western Yellow, or White Wagtail; usually seen at marshes and lake edges. Contact call ""tsriip,"" harsher than Eastern and Western Yellow Wagtail."|81069b09025e406d99c71aa9d80989e4
"Species: Temminck's Stint
Info: Breeds on wet moorland mainly in Scandinavia and Russia; migrants occur in wide variety of wetland habitats across Africa and southern Asia. Found mainly as singles or small groups, locally in flocks. Often keeps apart from other shorebirds, feeding quietly at marshy and muddy edges in or adjacent to cover. Note very small size, rather plain plumage (limited bright marks on back of breeding adults), greenish-yellow legs. In flight, sides of tail flash bright white, unlike grayish of Little Stint."|bce532c264184f13ac641b15132dd7f8
"Species: Verditer Flycatcher
Info: Beautifully vivid turquoise-blue flycatcher. Adult male has dark lores. Juvenile is duller, with noticeably grayer underparts. Sits upright on exposed perches. Found in lowland and hill forests and forest edges. Song is high and undulating phrase of burry or trilled notes. Most common call is a strident “wheet!”"|319337c6bec04055996013c1fd1edbcb
"Species: Western Marsh Harrier
Info: Gangly raptor with long wings and tail; local in marshes and wetlands with extensive reed beds. Mainly seen in flight, quartering fairly low over marshes, with wings raised in shallow V. Commonest plumage dark brown overall with variable creamy cap, throat, and narrow leading edge to wing. Brightest adult males have tricolored upperwings, grayish tail, pale head and breast contrasting with rusty-brown belly. Extremely similar to closely related Eastern Marsh-Harrier; males of that species are darker-headed and browner-chested, and females are warmer brown and streakier on the chest, without Eurasian's discrete white 'cap' and dark line through the eye."|2f577fa58f994b5e99aa321eb0a6c6b3
"Species: Eurasian Hoopoe
Info: Utterly unmistakable orange bird with a zebra-striped wings, a Chinese fan of a crest (usually held closed, but often raised just after landing), and a rapier of a bill. Favors semiopen habitats such as heathland, farmland, orchards, grassy lawns, where it feeds on the ground, probing with its long bill for insects. Flight fast and fairly direct, with rather deep wingbeats. Unlikely to be confused, but flight pattern and round wings may loosely resemble that of woodpeckers; note far longer and thinner bill. Song is a distinctive “hoopoopoo.”"|e30e2d93a6194996b9c06e4aef6473d9
"Species: Paddyfield Pipit
Info: A sparrow-sized, resident pipit with brown plumage that varies in tones in different parts of its range. All birds have a bi-colored bill with a curve to the tip of the upper bill. The breast is streaked and the upperparts have variable amounts of streaking. Juveniles show distinct and dark mottling on the upperparts. It is common in open habitats such as wetlands, farms, fields, and even large parks. Very similar to Blyth’s and Richard’s Pipits, but relatively compact and has a more distinct eyebrow, fainter or no streaking on the back of the neck, a larger head, and a shorter tail than either Blyth’s or Richard’s. Calls include short “tsip” and “tissip” notes."|c3de996ae930495bad44f5ec9b714e4e
"Species: Brown-headed Barbet
Info: A green and brown barbet with prominent pale streaks on its brown head and breast. The brown throat and green wings with white speckling on the shoulders are characteristic of this species. Also note the large area of dull yellow facial skin and the brown-yellow bill that both turn orange-red when breeding. Immature is similar but duller. Heard more often than seen. Several calls exist, but the most common call is similar to the White-cheeked Barbet’s “kutrook-kutrook-kutrook,” but it is more mellow, sonorous, and less sharp sounding. Generally prefers drier woodlands compared to White-cheeked Barbet though they co-occur in many localities."|03734df12ef2487b811516ac2a0d1b5a
"Species: Gray Wagtail
Info: Handsome long-tailed bird. Breeding male has a black throat, mostly yellow underparts. Breeding female often has some dark on the throat, paler yellow underparts. All plumages have gray head and back, with whitish eyebrow, bright yellow belly and vent. Often near flowing water with nearby rocks or surrogate rocky habitat, from mountain streams to weirs in suburban parklands. Walks quietly along shorelines or in nearby open areas, pumping its very long, white-sided tail up and down. Song is a repetitive series of high-pitched notes; calls include short, high “pseet” and buzzier flight calls."|ec38a81a279a48abba154a45a0a5ba38
"Species: Barn Owl
Info: Medium-sized owl with a heart-shaped facial disc and deep dark eyes; the only Tyto owl present throughout much of its range. Varies across a wide global range, but always note white-and-black speckling on the upperparts, beautiful gray-and-tawny wings, and large round head. Color of the facial disc and underparts varies from pure white to rusty orange. Hunts primarily rodents in open areas by night, foraging with a slow and buoyant flight. Roosts in old buildings, tree hollows, caves, and nest boxes by day. Its call is a bone-chilling, rising shriek."|525cf842f6da48bbac5cbe47315a3e8a
"Species: Yellow-wattled Lapwing
Info: Elegantly long-winged brown lapwing. Breeding adult has clean black cap, bright yellow facial wattles, and a white belly. Non-breeding adults and juveniles are more mottled overall and lack a solid black cap. Note contrasting wing and tail pattern when in flight. Prefers dry open areas, often well away from water. Gives a loud rasping tern-like call and a loud “cheeeee’it” in alarm; generally not as noisy as other lapwings."|a5d8944eebdf453785ae4bbec9ba0309
"Species: Asian Koel
Info: A large cuckoo, distinctive in all plumages, but usually secretive, keeping to the interior of dense trees in many habitats, even inner cities and fields. Adult males glossy black with dull lime-green bill; females and immatures blackish brown with white dots on the wings and strong streaking on head and throat. Adults have ruby-red eyes. Females lay eggs in the nests of other large birds, including crows, shrikes, and starlings. Song is a loud, persistent “ko-EL!” similar to a peacock’s call."|c7c2e35ced864e8a98d73066a5b35ab3
"Species: Gray-throated Martin
Info: A small gray-brown swallow with pale white underparts. It has a gray-brown chin, throat, and upper breast and does not show any kind of breast band. Tail is short, square-ended or sometimes marginally forked. It is mainly found around slow-flowing rivers, lakes, wet grasslands, and other wetland habitats; mostly seen in the air but sometimes sitting on wires or on the ground or on cliffs while breeding."|fb37575b3980431ebdecaa415ea5aeb5
"Species: Red-crested Pochard
Info: A diving duck of larger lakes and reservoirs, especially with fringing reeds. Male striking and unmistakable with large, rounded, rusty-orange head, long red bill, and black breast. Female rather drab but distinctive: dirty buff overall with pale cheeks, dark face, and rounded brown cap. In flight, both sexes show a thick white wing stripe and whitish underwings. Feeds mainly by dabbling and upending. A common feature of waterfowl collections in European town and city parks."|08904fb4c86d42a7a50efd8ea0edc579
"Species: Tufted Duck
Info: Common in wetlands from marshy and reed-fringed lakes to open reservoirs; locally on the sea in winter, especially when lakes freeze. Boldly patterned male distinctive: black overall with bright white flanks (whiter than scaup) and floppy crest. Female dark brown overall with short crest, paler flanks, staring golden-yellow eyes, and often a messy white patch at base of bill. In flight, both sexes show bold white wingstripe. Often in flocks in winter; feeds mainly by diving, but often spends much of day sleeping. Widespread breeder across Eurasia, wintering to central Africa, India, and Southeast Asia. Rare winter vagrant to North America, where almost always found singly among flocks of scaup. Compared with scaup, Tufted Duck always shows very dark blackish back, and even nearly tuftless females are darker than scaup with more limited white patch on face."|8463bd97d5d1462b916197af051d89a2
"Species: Oriental Turtle-Dove
Info: A dove with attractive plumage: rufous-scaled scapulars and wing coverts, dusky underparts, and a black-and-white striped patch on the side of its neck made of silver-tipped feathers. There is a considerable variation in plumage in different subspecies. The southernmost populations are resident while the others migrate down south during winter. Breeds in open lowland woods and copses with rich undergrowth. Rather shy and keep well hidden in the tree canopy. Call is two hoarse notes followed by two clear notes ""hr-hr oo-oo."""|3f29c3f212464b70a5cb2af2c97f7d6f
